Record Name,CÓDIGO DE CATALOGAÇÃO,TÍTULO,INFORMAÇÕES DE FONTE PRIMÁRIA,AUTORIA,DATA LIMITE SUPERIOR,DATA LIMITE INFERIOR,MUNICÍPIO,ESTADO,ID,RESUMO,PRODUÇÃO/PUBLICAÇÃO/EDIÇÃO (Objeto fotográfico),NOTAS,FONTES,NOTAS INTERNAS,AUTORIA ASSOCIADA / COMERCIAL,PAÍS,TÍTULO NO ORIGINAL,PROCESSO FORMADOR DA IMAGEM,DIMENSÃO,HISTÓRICO DE UTILIZAÇÃO DA IMAGEM,CROMIA,DATA,DESIGNAÇÃO GENÉRICA,LOCAL
001MF014016.jpg,001MF014016,Vista de Petrópolis,,"Ferrez, Marc",,,Petrópolis,RJ,1117,Vista panorâmica da cidade de Petrópolis,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 14,8 x 21,8 cm; ss: 16,0 x 21,8 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Petrópolis
001MF015001.jpg,001MF015001,Vista panorâmica do Rio de Janeiro,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1118,,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,3 x 25,0 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,
001MF015002.jpg,001MF015002,"Entrada da baía de Guanabara, vista de Niterói",,"Ferrez, Marc",,,Niterói,RJ,1119,,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,4 x 25,1 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Baía da Guanabara
001MF015003.jpg,001MF015003,Vista Panorâmica da Lagoa Rodrigo de Freitas,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1120,"Vista para lagoa Rodrigo de Freitas, morro Dois Irmãos e Jardim Botânico.",,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,6 x 25,0 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Lagoa Rodrigo de Freitas
001MF015004.jpg,001MF015004,Enseada de Botafogo,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1121,"Bairro tradicional do Rio desde o século XIX, Botafogo cresceu muito depois de1880, estimulado pela inauguração dos bondes e abertura de novas ruas. A Praia de Botafogo foi primeiro chamada pelos franceses de ""Le Lac"" - o Lago. Os portugueses deram o nome de Francisco Velho, um dos companheiros de Estácio de Sá no Morro Cara de Cão, que se estabeleceu na praia e começou ali uma lavoura. Por volta de 1641 passou a chamar-se Praia de Botafogo por causa de João de Souza Botafogo, que ali manteve residência depois que chegou ao Brasil fugindo de perseguições políticas em Portugal. João Botafogo ajudou os portugueses nas lutas contra os franceses e, pelos seus serviços, passou a proprietário de terras que iam do litoral até a Quinta da Olaria de São Clemente. Até o século XVIII o bairro era praticamente inabitado, e eram dois os caminhos que levavam à Praia: o Caminho Velho, atual Rua Senador Vergueiro, e o Caminho Novo, atual Rua Marquês de Abrantes. ",,,"Gerson, B. HRR, p. 286.
Sanson, M. e Vasquez, P. ORJFL, p. 106.",,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,4 x 25,0 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Botafogo
001MF015005.jpg,001MF015005,Pedra da Gávea,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1122,"Montanhas do Rio de Janeiro, destacando-se, ao centro, a Pedra da Gávea, que está localizada à beira-mar no bairro de São Conrado. Seu nome foi dado por portugueses, que nas primeiras expedições às terras brasileiras a acharam parecida com uma gávea, mirante colocado no mastro mais alto da caravela. Faz parte do Parque Nacional da Tijuca. ",,,http://www.caminharte.com.br.,,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,5 x 24,9 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Gávea
001MF015006.jpg,001MF015006,Floresta virgem,,"Ferrez, Marc",1890,1880,Rio de Janeiro,RJ,1123,,,,"Vários Autores. O Brasil de Marc Ferrez. São Paulo: Instituto Moreira Salles, 2005. pag. 187",,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i/sp: 25,0 x 18,5 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,
001MF015007.jpg,001MF015007,corcovado,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1124,,,,"Vários Autores. O Brasil de Marc Ferrez. São Paulo: Instituto Moreira Salles, 2005.",,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i/sp: 25,0 x 18,5 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Rua Cosme Velho
001MF015008.jpg,001MF015008,Corcovado,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1125,,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,4 x 24,7 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Rua Cosme Velho
001MF015009.jpg,001MF015009,Caminho do Corcovado,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1126,Vista do caminho no Corcovado.,,,,,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i/sp: 25,0 x 18,5 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Rua Cosme Velho
001MF015010.jpg,001MF015010,Bico do Papagaio - Floresta da Tijuca,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1127,O Bico do Papagaio fica localizado na parte oeste do Parque Nacional da Floresta da Tijuca.,,"A mesma imagem aparece em outra caixa de negativos de Ferrez, com o Record Name 0072430cxavulso1-01;
Uma fotografia semelhante aparece em outra caixa de negativos de Ferrez, com o Record Name 0071824cx036b-04. ",,,,Brasil,Pico do Papagaio,ALBUMINA/ Prata,"i/sp: 24,7 x 18,6 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Alto da Boa Vista
001MF015011.jpg,001MF015011,floresta da Tijuca,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1128,,,,,,,Brasil,Tijuca Floresta,ALBUMINA/ Prata,"i/sp: 24,9 x 18,9 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Bairro da Tijuca
001MF015012.jpg,001MF015012,Viaduto do Silvestre,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1129,"Ponte do Silvestre na estrada de ferro para o Corcovado. Em 1882 D. Pedro II deu permissão a Francisco Pereira Passos para construção e exploração da Estrada de Ferro do Corcovado, que foi inaugurada em 1884 pelo próprio imperador. Silvestre tem esse nome por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. Ficava no fim da rua do Aqueduto, lugar da futura estação de trem do Corcovado.",,,"Gerson, B. HRR, p. 330; www.corcovado.org.br; ORAFMF, p. 86.",,,Brasil,,ALBUMINA/ Prata,"i/sp: 25,0 x 18,5 cm.",,MONOCROMÁTICA,1884 circa,FOTOGRAFIA/ Papel,Bairro do Cosme Velho
001MF015013.jpg,001MF015013,Viaduto do Silvestre,,"Ferrez, Marc",1889,1880,Rio de Janeiro,RJ,1130,"Ponte do Silvestre na estrada de ferro para o Corcovado. Em 1882 D. Pedro II deu permissão a Francisco Pereira Passos para construção e exploração da Estrada de Ferro do Corcovado, que foi inaugurada em 1884 pelo próprio imperador. Silvestre tem esse nome por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. Ficava no fim da rua do Aqueduto, lugar da futura estação de trem do Corcovado.",,,"Gerson, B. HRR, p. 330; www.corcovado.org.br; ORAFMF, p. 86.",,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,5 x 25,0 cm.",,MONOCROMÁTICA,1884 circa,FOTOGRAFIA/ Papel,Bairro do Cosme Velho
001MF015014.jpg,001MF015014,Viaduto do Silvestre,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1131,"Ponte do Silvestre na estrada de ferro para o Corcovado. Em 1882 D. Pedro II deu permissão a Francisco Pereira Passos para construção e exploração da Estrada de Ferro do Corcovado, que foi inaugurada em 1884 pelo próprio imperador. Silvestre tem esse nome por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. Ficava no fim da rua do Aqueduto, lugar da futura estação de trem do Corcovado.",,,"Gerson, B. HRR, p. 330; www.corcovado.org.br; ORAFMF, p. 86.",,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,5 x 25,0 cm.",,MONOCROMÁTICA,1884 circa,FOTOGRAFIA/ Papel,Bairro do Cosme Velho
001MF015015.jpg,001MF015015,Viaduto do Silvestre (?),,"Ferrez, Marc",,,Rio de Janeiro,RJ,1132,"Em 1882 D. Pedro II deu permissão a Francisco Pereira Passos para construção e exploração da Estrada de Ferro do Corcovado, que foi inaugurada em 1884 pelo próprio imperador. Silvestre tem esse nome por causa de Silvestre Pires de Carvalho, dono de uma chácara em Santa Teresa adquirida em 1853 pelo governo para um novo reservatório a serviço da água que descia do Rio da Carioca para os chafarizes do Largo de mesmo nome. Ficava no fim da rua do Aqueduto, lugar da futura estação de trem do Corcovado.",,,"Gerson, B. HRR, p. 330; www.corcovado.org.br; ORAFMF, p. 86.",,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,7 x 24,7 cm.",,MONOCROMÁTICA,1884 circa,FOTOGRAFIA/ Papel,Bairro do Cosme Velho
001MF015019.jpg,001MF015019,Casa da Moeda,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1136,"A Casa da Moeda foi inaugurada em 1868 no antigo Campo da Aclamação, atual praça da República. Hoje o prédio é sede do Arquivo Nacional. Construído em estilo neoclássico em 1859, o prédio foi usado também na 2º Exposição Nacional.",,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,4 x 25,0 cm.",,MONOCROMÁTICA,1890 circa,FOTOGRAFIA/ Papel,Praça da República
001MF017.jpg,001MF017,Palácio imperial,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1138,,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 14,3 x 21,0 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,São Cristóvão
001MF018001.jpg,001MF018001,Festa de inauguração da estátua de Pedro Álvares Cabral,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1139,"Festa de inauguração da estátua de Pedro Álvares Cabral, em ocasião do 4° centenário do descobrimento do Brasil.",,,,,,Brasil,,ALBUMINA/ Prata,"i: 11,8 x 17,6 cm; sp: 11,8 x 21,6 cm.",,MONOCROMÁTICA,1900,FOTOGRAFIA/ Papel,Bairro da Glória
001MF018002.jpg,001MF018002,Festa de inauguração da estátua de Pedro Álvares Cabral,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1140,"Festa de inauguração da estátua de Pedro Álvares Cabral, em ocasião do 4° centenário do descobrimento do Brasil.",,,,,,Brasil,,ALBUMINA/ Prata,"i: 12,8 x 16,6 cm; sp: 12,8 x 21,6 cm.",,MONOCROMÁTICA,1900,FOTOGRAFIA/ Papel,Glória
001MF018003.jpg,001MF018003,Festa de inauguração da estátua de Pedro Álvares Cabral,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1141,"Festa de inauguração da estátua de Pedro Álvares Cabral, em ocasião do 4° centenário do descobrimento do Brasil.",,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 15,5 x 21,5 cm.",,MONOCROMÁTICA,1900,FOTOGRAFIA/ Papel,Glória
001MF018005.jpg,001MF018005,Festa de inauguração da estátua de Pedro Álvares Cabral,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1142,"Festa de inauguração da estátua de Pedro Álvares Cabral, em ocasião do 4° centenário do descobrimento do Brasil.",,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 15,9 x 21,8 cm.",,MONOCROMÁTICA,1900,FOTOGRAFIA/ Papel,Glória
001MF019.jpg,001MF019,"Inauguração da estátua do General Osório, no Largo do Paço",,"Ferrez, Marc",1894,1894,Rio de Janeiro,RJ,1143,,,,,,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i: 18,7 x 26,4 cm; sp: 20,3 x 26,4 cm.",,MONOCROMÁTICA,1894,FOTOGRAFIA/ Papel,"Largo do Paço, atual Praça XV"
001MF020.jpg,001MF020,Mercado da praia do Peixe,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1144,"A praia do Peixe originalmente margeava o bairro da Misericórdia até o Arsenal. Depois de construído o cais que seria chamado Pharoux (onde hoje é a Praça XV), ficou limitado ao trecho entre o Largo do Paço e a Alfândega. Foi ali que apareceu o primeiro mercado da cidade, inicialmente ao relento e depois abrigado numa ampla casa desenhada por Grandjean de Montigny. Ao lado do mercado havia um cais para a atracação dos barcos peixeiros, construído pelo engenheiro Borja Castro.",,,"Gerson, B. HRR, p. 32/33.",,,Brasil,,ALBUMINA/ Prata,"i: 17,5 x 22,7 cm; sp: 19,2 x 22,7 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,"Praia do Peixe, atual Praça XV"
001MF029001.jpg,001MF029001,Navio Mineiro Carlos Gomes,,"Ferrez, Marc",1890,1880,Rio de Janeiro,RJ,1157,,,,,Informação sobre a data retirada do catalago Marc Ferrez negativos,Marc Ferrez & Cia.,Brasil,Carlos Gomes,ALBUMINA/ Prata,"i: 14,3 x 21,6 cm; sp: 16,0 x 21,6 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029002.jpg,001MF029002,Canhoneira Iniciadora,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1158,"Construída no Arsenal de Marinha do Rio de Janeiro, foi a primeira canhoneira de ferro com estrutura em aço totalmente construída no Brasil. Seu projeto era baseado nas canhoneiras inglesas HMS Medina e HMS Medway. Lançada ao mar em 1883, foi incorporada à Armada em 1885.",,,http://www.naval.com.br/NGB/I/I038/I038.htm,,Marc Ferrez & Cia.,Brasil,iniciadora,ALBUMINA/ Prata,"i: 15,2 x 21,6 cm; sp: 16,0 x 21,6 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029003.jpg,001MF029003,Torpedeira Pedro Affonso,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1159,,,,,,Marc Ferrez & Cia.,Brasil,torpedeira Pedro Affonso,ALBUMINA/ Prata,"i: 14,3 x 20,7 cm; sp: 16,6 x 20,7 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029004.jpg,001MF029004,Patacho Guararapes,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1160,,,,,,Marc Ferrez & Cia.,Brasil,Patacho Guararapes,ALBUMINA/ Prata,"i: 14,8 x 21,7 cm; sp: 16,0 x 21,7 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029005.jpg,001MF029005,Navio-Escola Guanabara,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1161,,,,,,Marc Ferrez & Cia.,Brasil,Guanabara,ALBUMINA/ Prata,"i: 15,0 x 21,2 cm; sp: 16,0 x 21,2 cm. ",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029006.jpg,001MF029006,Canhoneira Araguary,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1162,"A Canhoneira Mista Araguary foi assim nomeada em homenagem à cidade de Minas Gerais e ao rio de mesmo nome no Pará. Construída na Inglaterra, sob a fiscalização do Vice-Almirante Joaquim Marques Lisboa, chegou ao Brasil em 1858, aportando primeiro no Recife e em seguida no Rio de Janeiro. Participou da Guerra do Paraguai e deu baixa do serviço ativo em 1882.",,,http://www.naval.com.br/NGB/A/A095/A095.htm,,Marc Ferrez & Cia.,Brasil,Torpedeiro Araguary,ALBUMINA/ Prata,"i: 14,5 x 21,7 cm; sp: 16,0 x 21,7 cm. ",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029007.jpg,001MF029007,,,"Ferrez, Marc",,,,,1163,,,,,,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i: 14,7 x 21,7 cm; sp: 16,0 x 21,7 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,
001MF029008.jpg,001MF029008,Cruzador Niterói,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1164,,,,,,Marc Ferrez & Cia.,Brasil,Cruzador Nitheroy ,ALBUMINA/ Prata,"i: 15,1 x 21,8 cm; sp: 16,0 x 21,8 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029009.jpg,001MF029009,Torpedeira Iguatemi,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1165,,,,,,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i: 14,5 x 21,7 cm; sp: 16,3 x 21,7 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029010.jpg,001MF029010,Recife,,"Ferrez, Marc",1880,1870,,PE,1166,,,,Etiqueta original no próprio negativo.,,Marc Ferrez & Cia.,Brasil,Recife,ALBUMINA/ Prata,"i: 14,0 x 21,8 cm; sp: 16,0 x 21,8 cm.",,MONOCROMÁTICA,1875 circa,FOTOGRAFIA/ Papel,
001MF029011.jpg,001MF029011,Torpedeira Silvado,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1167,,,,,,Marc Ferrez & Cia.,Brasil,Torpedeira Silvado,ALBUMINA/ Prata,"i: 14,5 x 21,7 cm. sp: 16,0 x 21,7 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029012.jpg,001MF029012,Navio monitor Parnaíba [?],,"Ferrez, Marc",,,Rio de Janeiro,RJ,1168,,,,,,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i: 14,9 x 21,8 cm; sp: 15,9 x 21,8 cm.",,MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029013.jpg,001MF029013,Canhoneira Cananéa,,"Ferrez, Marc",1907,1885,Rio de Janeiro,RJ,1169,"Nomeada em homenagem à cidade homônima localizada no interior de São Paulo, a canhoneira Cananéia foi a segunda embarcação a ostentar esse nome na Marinha brasileira. Foi construída no Arsenal de Marinha do Rio de Janeiro e lançada ao mar em 1900. ",,,http://www.naval.com.br/NGB/C/C039/C039.htm,,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i: 15,0 x 21,7 cm; sp: 16,1 x 21,7 cm.",,MONOCROMÁTICA,1890 circa,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029014.jpg,001MF029014,Encouraçado Riachuelo,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1170,,,,,,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i: 14,7 x 20,9 cm; sp: 15,9 x 20,9 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF029015.jpg,001MF029015,Cruzador Torpedeiro Tamoyo,,"Ferrez, Marc",,,Rio de Janeiro,RJ,1171,,,,,,Marc Ferrez & Cia.,Brasil,,ALBUMINA/ Prata,"i: 14,5 x 21,6 cm; sp: 16,0 x 21,6 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Baía de Guanabara
001MF030001.jpg,001MF030001,Corveta Mindello,,"Ferrez, Marc",1888,1878,Rio de Janeiro,RJ,1172,,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,5 x 25,1 cm.",,MONOCROMÁTICA,1883 circa,FOTOGRAFIA/ Papel,
001MF031001.jpg,001MF031001,,,"Ferrez, Marc",,,,,1173,,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,5 x 25,1 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,
001MF031002.jpg,001MF031002,,"FRENTE: ""A querida mamãe saudades do seu Alcino Benjamim 17-8-03"". ","Ferrez, Marc",1908,1898,Rio de Janeiro,RJ,1174,,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 18,5 x 25,1 cm.",,MONOCROMÁTICA,1903 circa,FOTOGRAFIA/ Papel,
001MF031003.jpg,001MF031003,,,"Ferrez, Marc",,,,,1175,,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 16,5 x 22,1 cm.",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,
001MF032.jpg,001MF032,Praia das Flechas,,"Ferrez, Marc",1880,1870,Niterói,RJ,1176,,,,,,,Brasil,,ALBUMINA/ Prata,"i/sp: 11,8 x 16,5 cm.",,MONOCROMÁTICA,1876 circa,FOTOGRAFIA/ Papel,Praia das Flechas
001MF041.jpg,001MF041,"Panorama da Glória, Catete e Botafogo",,"Ferrez, Marc",,,Rio de Janeiro,RJ,1187,,,,,,,Brasil,,FOTOGRAVURA/ Pigmento,"i/sp: 24,0 x 99,2 cm; ss: 33,5 x 108,2. ",,COR,,FOTOGRAFIA/ Papel,
002001MF001.jpg,002001MF001,Vista panorâmica da baía de Guanabara e do Flamengo,,"Ferrez, Marc",,,Rio de Janeiro,RJ,28487,"Vista panorâmica da baía de Guanabara, com o bairro do Flamengo no primeiro plano e os morros Cara de Cão, Pão de Açúcar e da Viúva ao fundo. À esquerda, montanhas de Niterói. A torre que se vê é da Igreja de Nossa Senhora da Glória, no Largo do Machado.",,,,,,Brasil,,ALBUMINA/ Prata,"i: 9,9 x 32,1 cm; sp: 11,6 x 33,1 cm; ss: 25,4 x 36,8 cm",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Flamengo e baía de Guanabara
002001MF002001.jpg,002001MF002/001,"Vista da região central da cidade, a partir do morro do Castelo",NEGATIVO: Título na legenda inserida abaixo da imagem.,"Ferrez, Marc",1890,1880,Rio de Janeiro,RJ,28488,"Vista da praça Dom Pedro II, atual 15 de Novembro, a partir do Morro do Castelo. Inicialmente um largo, a Praça 15 abrigou uma capela dedicada a Nossa Senhora do Ó no século XVI. Mais tarde, os frades Carmelitas instalaram ali o seu convento. Ali se construiu também, no século XVII, a Câmara e a Cadeia Pública e a Fazenda Real, além dos Armazéns Reais e a Casa  da Moeda  No século XVIII, o logradouro ganhou importância sobretudo administrativa, até porque o Rio havia se tornado capital da Colônia. Na segunda metade do século XVIII foram realizadas obras importantes, como a transformação dos Armazéns Reais em sede do governo do Vice-Reinado, a construção da Igreja da Ordem Terceira do Carmo e a instalação do monumental chafariz de Mestre Valentim. No Império, o largo foi chamado de D. Pedro II, e na passagem para a República, o nome foi modificado para Praça 15 de Novembro, data da proclamação republicana. Em 1902, foi construído o cais Pharoux que substituiu o antigo, colonial, do século XVIII.",,,,,,Brasil,Vue prise du Castel,ALBUMINA/ Prata,"i: 16 x 34,7 cm; sp: 17,3 x 34,7 cm; ss: 29,6 x 38, 9 cm.","Tomada semelhante publicada em obmf/IMS,146",MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,"Praça D. Pedro II, atual 15 de Novembro"
002001MF002002.jpg,002001MF002/002,Vista da Saúde,NEGATIVO: Título e assinatura do fotógrafo na legenda inserida abaixo da imagem.,"Ferrez, Marc",1890,1880,Rio de Janeiro,RJ,28489,"Vista do bairro da Saúde, ao lado do morro de mesmo nome, tomada do morro do Livramento. No centro da imagem, o Mercado da Harmonia.",,,,,,Brasil,"Rio de Janeiro, la Saude",ALBUMINA/ Prata,"i: 16,5 x 34,2 cm; sp: 17,5 x 34,2 cm; ss: 29,6 x 38,9 cm","Imagem muito semelhante publicada em rafmf/GF,182-183",MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Saúde
002001MF002003.jpg,002001MF002/003,Entrada da baía e o bairro do Flamengo,"FRENTE:Título na legenda inserida no negativo, abaixo da imagem.","Ferrez, Marc",,,Rio de Janeiro,RJ,28490,"Vista da entrada do Rio e do bairro do Flamengo, com os morros Cara de Cão e Pão de Açúcar ao fundo. À direita, no centro da imagem, a entrada da enseada de Botafogo. À esquerda, pode-se ver a igreja de Nossa Senhora da Glória, no largo do Machado.",,,,,,Brasil,Entree de Rio,ALBUMINA/ Prata,"i: 14,5 x 21,8 cm; sp: 15,6 x 21,8 cm; ss: 29,7 x 39 cm",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,Flamengo e baía de Guanabara
002001MF002004.jpg,002001MF002/004,Vista das docas e Arsenal,NEGATIVO: Título e assinatura do fotógrafo na legenda inserida abaixo da imagem.,"Ferrez, Marc",1895,1885,Rio de Janeiro,RJ,28491,"Vista das docas e armazéns do porto, na região da rua Visconde de Itaboraí, e a Igreja da Candelária. Vistos da Ilha das Cobras.",,,,,,Brasil,Les Docks et Arsenal,ALBUMINA/ Prata,"i: 14,6 x 21,6 cm; sp: 15,5 x 21,6 cm; ss: 29,6 x 38,9 cm",,MONOCROMÁTICA,1890 circa,FOTOGRAFIA/ Papel,"Porto, Centro"
002001MF003001.jpg,002001MF003/001,Entrada da Baía da Guanabara,NEGATIVO: título e assinatura do fotógrafo na legenda inserida abaixo da imagem.,"Ferrez, Marc",1890,1880,Niterói,RJ,28492,"Entrada do Rio de Janeiro, vista de fora da baía, a partir de Niterói.",,,,,,Brasil,"Entreé de Rio, Hors La baie",ALBUMINA/ Prata,"i: 16,2 x 35,9 cm; sp: 17,5 x 35,9 cm; ss: 27 x 38,4 cm","Publicada em rafmf/GF,28-29",MONOCROMÁTICA,1885 circa,FOTOGRAFIA/ Papel,Baía da Guanabara
002001MF003002.jpg,002001MF003/002,Ponte do Silvestre,NEGATIVO: Título e assinatura do fotógrafo na legenda inserida abaixo da imagem.,"Ferrez, Marc",1910,1884,Rio de Janeiro,RJ,28493,"Ponte do Silvestre, trecho da estrada de ferro para o Corcovado, inaugurada em 9 de outubro de 1884. O trenzinho a vapor que se vê na imagem foi substituído por um trem elétrico em 1910.",,,,,,Brasil,Pont de Sylvestre,ALBUMINA/ Prata,"i: 20 x 26,6 cm; sp: 21 x 26,6 cm; ss: 27 x 38,2 cm",Paris Photo 2013.,MONOCROMÁTICA,1900 circa,FOTOGRAFIA/ Papel,Morro do Corcovado
002001MF004001.jpg,002001MF004/001,Vista geral de Vassouras,NEGATIVO: Título e assinatura do fotógrafo na legenda inserida abaixo da imagem.,"Ferrez, Marc",,,Vassouras,RJ,28494,Vista panorâmica da cidade de Vassouras.,,,,,,Brasil,Vue générale de Vassouras,ALBUMINA/ Prata,"i: 14,6 x 22,8 cm; sp: 16 x 22,8 cm; ss: 26 x 34,1 cm",,MONOCROMÁTICA,,FOTOGRAFIA/ Papel,
002001MF004002.jpg,002001MF004/002,Porto de Recife,NEGATIVO: Título e assinatura do fotógrafo na legenda inserida abaixo da imagem.,"Ferrez, Marc",1880,1870,Recife,PE,28495,"Vista dos arrecifes e porto do Recife, do alto do farol da Barra.",,,,,,Brasil,Pernambuco,ALBUMINA/ Prata,"i: 14,3 x 22,7 cm; sp: 16 x 22,7 cm; ss: 26 x 34,1 cm","Publicada em obmf/IMS,294",MONOCROMÁTICA,1875 circa,FOTOGRAFIA/ Papel,Porto
