,RESUMO,PROCESSO FORMADOR DA IMAGEM,TÍTULO,AUTORIA,DIMENSÃO,Record Name,DATA LIMITE SUPERIOR,DATA LIMITE INFERIOR,DATA,DESIGNAÇÃO GENÉRICA,LOCAL
1384,,,,"Ferrez, Marc",,007_IMG_2909.jpg,,,,,
1385,,,,"Ferrez, Marc",,007_IMG_2908.jpg,,,,,
1386,,,,"Ferrez, Marc",,007_IMG_2907.jpg,,,,,
1387,,,,"Ferrez, Marc",,007_IMG_2906.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1388,,,,"Ferrez, Marc",,007_IMG_2904.jpg,,,,,Glória
1389,,,,"Ferrez, Marc",,007_IMG_2903.jpg,,,,,
1390,,,,"Ferrez, Marc",,007_IMG_2902.jpg,,,,,Botafogo
1391,,,,"Ferrez, Marc",,007_IMG_2900.jpg,,,,,Botafogo
1392,,,,"Ferrez, Marc",,007_IMG_2899.jpg,,,,,Avenida Niemeyer
1393,,,,"Ferrez, Marc",,007_IMG_2898.jpg,,,,,Avenida Niemeyer
1394,,,,"Ferrez, Marc",,007_IMG_2897.jpg,,,,,Avenida Niemeyer
1395,,,,"Ferrez, Marc",,007_IMG_2896.jpg,,,,,Avenida Niemeyer
1396,,,,"Ferrez, Marc",,007_IMG_2894.jpg,,,,,Avenida Niemeyer
1397,,,,"Ferrez, Marc",,007_IMG_2844.jpg,,,,,Glória
1398,,,,"Ferrez, Marc",,007_IMG_2843.jpg,,,,,Glória
1399,,,,"Ferrez, Marc",,007_IMG_2841.jpg,,,,,Lapa
1400,,,,"Ferrez, Marc",,007_IMG_2840.jpg,,,,,Glória
1401,,,,"Ferrez, Marc",,007_IMG_2839.jpg,,,,,
1402,,,,"Ferrez, Marc",,007_IMG_2838.jpg,,,,,Botafogo
1403,,,Morro do Castelo e Avenida Central vistos do alto do Morro de São Bento,"Ferrez, Marc",,007_IMG_2837.jpg,,,,,
1404,,,Morro do Castelo e Avenida Central vistos do alto do Morro de São Bento,"Ferrez, Marc",,007_IMG_2836.jpg,,,,,
1405,,,,"Ferrez, Marc",,007_IMG_2835.jpg,,,,,Glória
1406,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2833.jpg,,,1922,,Centro do Rio
1407,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2832.jpg,,,1922,,Centro do Rio
1408,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2830.jpg,,,1922,,Centro do Rio
1409,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2829.jpg,,,1922,,Centro do Rio
1410,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2828.jpg,,,1922,,Centro do Rio
1411,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2825.jpg,,,1922,,Centro do Rio
1412,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2824.jpg,,,1922,,Centro do Rio
1413,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2823.jpg,,,1922,,Centro do Rio
1414,,,Grupo de remadores,"Ferrez, Marc",,007_IMG_2815.jpg,,,,,
1415,,,,"Ferrez, Marc",,007_IMG_2809.jpg,,,,,
1416,,,,"Ferrez, Marc",,007_IMG_2804.jpg,,,,,Botafogo
1417,,,Rio - Da Urca,"Ferrez, Marc",,007_IMG_2531.jpg,,,,,
1418,,,Botafogo,"Ferrez, Marc",,007_IMG_2527.jpg,,,,,
1419,,,Botafogo,"Ferrez, Marc",,007_IMG_2526.jpg,,,,,
1420,,,Rua do Jardim Botanico,"Ferrez, Marc",,007_IMG_2525.jpg,,,,,
1421,,,Casa de Luciano Ferrez em Santa Teresa,"Ferrez, Marc",,007_IMG_2523.jpg,,,,,Santa Teresa
1422,,,,"Ferrez, Marc",,007_IMG_2522.jpg,,,,,Glória
1423,,,,"Ferrez, Marc",,007_IMG_2521.jpg,,,,,Paineiras
1424,,,Baía de Botafogo,"Ferrez, Marc",,007_IMG_2520.jpg,,,,,
1425,,,Escola militar,"Ferrez, Marc",,007_IMG_2519.jpg,,,,,
1426,,,,"Ferrez, Marc",,007_IMG_2518.jpg,,,,,
1427,"O Theatro Municipal do Rio de Janeiro foi inaugurado na Cinelândia, em 14 de julho de 1909 é um dos prédios mais bonitos e imponentes da cidade. Sua história mistura-se com a trajetória cultural do Brasil. Considerado uma das mais importantes salas de espetáculos da América do Sul, ao longo de seus 108 anos recebeu grandes artistas nacionais e internacionais, como as cantoras Bidu Sayão (1902 – 1999), Maria Callas (1923 – 1977) e Renalta Tebaldi (1922 – 2004); os maestros Arturo Toscanini (1867 – 1957), Igor Stravinsky (1882 – 1971) e Heitor Villa-Lobos (1887 – 1959); a atriz Sarah Bernhardt (1844 – 1923) e os bailarinos Margot Fonteyn (1919 – 1991), Rudolf Nureyev (1938 – 1993), Ana Botafogo (1957-) e Mikhail Baryshnikov (1948-); além de importantes personalidades como o papa Francisco (1936-) e o ex-presidente dos Estados Unidos, Barack Obama (1961-).
Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .",AUTOCHROME / Corante e prata,Teatro Municipal do Rio de Janeiro,"Ferrez, Marc",i: 6 x 6 cm,007_IMG_2517.jpg,1922,1912,1912 circa,DIAPOSITIVO/ Vidro,
1428,,,,"Ferrez, Marc",,007_IMG_2516.jpg,,,,,Botafogo
1429,,,,"Ferrez, Marc",,007_IMG_2511.jpg,,,,,Glória
1430,,,Botafogo,"Ferrez, Marc",,007_IMG_2509.jpg,,,,,
1431,,,Palacio das Festas,"Ferrez, Marc",,007_IMG_2507.jpg,,,,,
1432,,,,"Ferrez, Marc",,007_IMG_2505.jpg,,,,,
1433,,,Avenida Rio Branco,"Ferrez, Marc",,007_IMG_2503.jpg,,,,,
1434,,,Botafogo,"Ferrez, Marc",,007_IMG_2502.jpg,,,,,
1435,,,,"Ferrez, Marc",,007_IMG_2500.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1436,,,,"Ferrez, Marc",,007_IMG_2498.jpg,,,,,Corcovado
1437,,,,"Ferrez, Marc",,007_IMG_2497.jpg,,,,,
1438,,,Túmulo de Marie Lefrebvre Ferrez,"Ferrez, Marc",,007_IMG_2494.jpg,,,,,
1439,,,Rio - Copacabana,"Ferrez, Marc",,007_IMG_2493.jpg,,,,,
1440,,,,"Ferrez, Marc",,007_IMG_2492.jpg,,,,,
1441,,,Rio - A Glória,"Ferrez, Marc",,007_IMG_2491.jpg,,,,,
1442,,,"Vista do Pão de Açúcar, tomada do Morro da Urca","Ferrez, Marc",,007_IMG_2486.jpg,,,1914 circa,,
1443,,,,"Ferrez, Marc",,007_IMG_2483.jpg,,,,,
1444,,,Tijuca - caminho do Jardim Botanico,"Ferrez, Marc",,007_IMG_2480.jpg,,,,,
1445,"A Igreja de São Conrado foi inaugurada em 1916, dois anos após o lançamento de sua pedra fundamental. Sua construção foi financiada com os recursos do Comendador Conrado Jacob de Niemeyer que escolheu para padroeiro São Conrado, por ser este nome uma constante através de gerações em sua família. 
Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .",AUTOCHROME / Corante e prata,São Conrado,"Ferrez, Marc","i/sp: 6,0 x 12,5 cm",007_IMG_2479.jpg,1922,1920,1920 circa,DIAPOSITIVO/ Vidro,São Conrado
1446,"A Tijuca, um dos bairros mais antigos e tradicionais do Rio de Janeiro, fica na zona Norte da cidade e é, também, um dos mais populosos.
Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .

Cronologia realizada pela pesquisadora Ileana Pradilla Ceron.
Brasiliana Fotográfica - http://brasilianafotografica.bn.br/?p=6305",AUTOCHROME / Corante e prata,Na estrada para Tijuca,"Ferrez, Marc","i/sp: 6,0 x 12,5 cm",007_IMG_2478.jpg,1922,1912,1912 circa,DIAPOSITIVO/ Vidro,
1447,,,Estrada da Tijuca,"Ferrez, Marc",,007_IMG_2477.jpg,,,,,
1448,,,Jardim botanico,"Ferrez, Marc",,007_IMG_2476.jpg,,,,,
1449,,,Jardim Botanico,"Ferrez, Marc",,007_IMG_2475.jpg,,,,,
1450,,,Jardim botanico,"Ferrez, Marc",,007_IMG_2474.jpg,,,,,
1451,,,Rua do Jardim Botanico,"Ferrez, Marc",,007_IMG_2472.jpg,,,,,
1452,,,Manga - Jardim botanico,"Ferrez, Marc",,007_IMG_2471.jpg,,,,,
1453,,,Jardim botanico,"Ferrez, Marc",,007_IMG_2470.jpg,,,,,
1454,"O Jardim Botânico do Rio de Janeiro foi criado, em 13 de junho de 1808, cerca de três meses após o desembarque da família real portuguesa no Brasil, ocorrido em 8 de março de 1808. Foi inaugurado pelo então príncipe regente português Dom João, que havia decidido instalar no local uma fábrica de pólvora e um jardim para aclimatação de espécies vegetais originárias de outras partes do mundo.
Em 1912, Ferrez iniciou suas experiências com fotografia colorida, utilizando as placas autocromos  Lumière, primeiro processo industrializado para esse fim, lançado comercialmente em 1907 pela fábrica francesa. As primeiras imagens coloridas realizadas nesse período tomadas do interior de sua residência, onde aparecem sua mulher Maria, seu filho Julio, sua nora Claire e seus dois netos, Gilberto e Eduardo. Nesse momento, também refez, a cores, algumas das fotografias de paisagens, edificações e monumentos que se tornaram clássicas em preto e branco, como a Pedra de Itapuca e as vistas do Jardim Botânico. Durante os últimos 10 anos de sua vida, quando fez experiências com fotos coloridas, passou grandes temporadas na Europa: de abril de 1913 a início de 1914, de abril de 1915 a fevereiro de 1920 e de 5 de junho de 1921 a 14 de agosto de 1922 .",AUTOCHROME / Corante e prata,Jardim Botânico - bambu,"Ferrez, Marc","i/sp: 6,0 x 12,5 cm",007_IMG_2469.jpg,1922,1912,1912 circa,DIAPOSITIVO/ Vidro,Jardim Botânico
1455,,,Jardim botanico,"Ferrez, Marc",,007_IMG_2468.jpg,,,,,
1456,,,Jardim botanico,"Ferrez, Marc",,007_IMG_2467.jpg,,,,,
1457,,,Jardim botanico,"Ferrez, Marc",,007_IMG_2466.jpg,,,,,
1458,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2433.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1459,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2432.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1460,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2431.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1461,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2430.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1462,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2429.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1463,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2428.jpg,,,,DIAPOSITIVO flexível / Nitrato,Botafogo
1464,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2427.jpg,,,,DIAPOSITIVO flexível / Nitrato,Botafogo
1465,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2426.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1466,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2425.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1467,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2424.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1468,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2423.jpg,,,,DIAPOSITIVO flexível / Nitrato,Botafogo
1469,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2422.jpg,,,,DIAPOSITIVO flexível / Nitrato,Copacabana
1470,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2421.jpg,,,,DIAPOSITIVO flexível / Nitrato,Botafogo
1471,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2420.jpg,,,,DIAPOSITIVO flexível / Nitrato,Botafogo
1472,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2419.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1473,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2418.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1474,,GELATINA/ Prata,Mosteiro de São Bento e Arsenal Imperial da Marinha,"Ferrez, Marc",,007_IMG_2417.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1475,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2416.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1476,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2415.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1477,,GELATINA/ Prata,,"Ferrez, Marc",,007_IMG_2412.jpg,,,,DIAPOSITIVO flexível / Nitrato,
1478,,,Igreja da Penha,"Ferrez, Marc",,007_IMG_2390.jpg,,,,,
1479,,,Obras da Avenida Central,"Ferrez, Marc",,007_IMG_2388.jpg,,,,,
1480,,,Obras da Avenida Central,"Ferrez, Marc",,007_IMG_2387.jpg,,,,,
1481,,,Obras da Avenida Central,"Ferrez, Marc",,007_IMG_2386.jpg,,,,,
1482,,,Obras da Avenida Central,"Ferrez, Marc",,007_IMG_2385.jpg,,,,,
1483,,,Obras da Avenida Central,"Ferrez, Marc",,007_IMG_2381.jpg,,,,,
1484,,,,"Ferrez, Marc",,007_IMG_2353.jpg,,,,,
1485,,,,"Ferrez, Marc",,007_IMG_2352.jpg,,,,,
1486,,,Largo da Carioca,"Ferrez, Marc",,007_IMG_2351.jpg,,,,,
1487,,,,"Ferrez, Marc",,007_IMG_2350.jpg,,,,,
1488,,,Largo da Carioca,"Ferrez, Marc",,007_IMG_2349.jpg,,,,,
1489,,,,"Ferrez, Marc",,007_IMG_2347.jpg,,,,,Centro
1490,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2345.jpg,,,,,
1491,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2343.jpg,,,,,
1492,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2341.jpg,,,,,
1493,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2340.jpg,,,,,
1494,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2338.jpg,,,,,
1495,,,,"Ferrez, Marc",,007_IMG_2337.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1496,,,,"Ferrez, Marc",,007_IMG_2336.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1497,,,"Teatro Municipal, na Cinelândia","Ferrez, Marc",,007_IMG_2335.jpg,,,,,
1498,,,,"Ferrez, Marc",,007_IMG_2334.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1499,,,,"Ferrez, Marc",,007_IMG_2333.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1500,,,,"Ferrez, Marc",,007_IMG_2332.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1501,,,Palácio Monroe,"Ferrez, Marc",,007_IMG_2329.jpg,,,,,
1502,,,,"Ferrez, Marc",,007_IMG_2328.jpg,,,,,Largo da Carioca
1503,,,,"Ferrez, Marc",,007_IMG_2327.jpg,,,,,
1504,,,,"Ferrez, Marc",,007_IMG_2326.jpg,,,,,
1505,,,,"Ferrez, Marc",,007_IMG_2325.jpg,,,,,
1506,,,,"Ferrez, Marc",,007_IMG_2324.jpg,,,,,
1507,,,,"Ferrez, Marc",,007_IMG_2323.jpg,,,,,
1508,,,,"Ferrez, Marc",,007_IMG_2322.jpg,,,,,
1509,,,,"Ferrez, Marc",,007_IMG_2321.jpg,,,,,Glória
1510,,,,"Ferrez, Marc",,007_IMG_2320.jpg,,,,,Baía de Guanabara
1511,,,,"Ferrez, Marc",,007_IMG_2319.jpg,,,,,
1512,,,,"Ferrez, Marc",,007_IMG_2297.jpg,,,,,
1513,,,"Caixa de Amortização, na construção da Avenida Central","Ferrez, Marc",,007_IMG_2296.jpg,,,,,
1514,,,,"Ferrez, Marc",,007_IMG_2295.jpg,,,,,
1515,,,,"Ferrez, Marc",,007_IMG_2294.jpg,,,,,
1516,,,,"Ferrez, Marc",,007_IMG_2293.jpg,,,,,
1517,,,,"Ferrez, Marc",,007_IMG_2291.jpg,,,,,
1518,,,,"Ferrez, Marc",,007_IMG_2290.jpg,,,,,
1519,,,,"Ferrez, Marc",,007_IMG_2289.jpg,,,,,
1520,,,,"Ferrez, Marc",,007_IMG_2288.jpg,,,,,
1521,,,,"Ferrez, Marc",,007_IMG_2287.jpg,,,,,
1522,,,,"Ferrez, Marc",,007_IMG_2280.jpg,,,,,
1523,,,,"Ferrez, Marc",,007_IMG_2279.jpg,,,,,Praça Tiradentes
1524,,,"Biblioteca Nacional, na rua do Passeio","Ferrez, Marc",,007_IMG_2278.jpg,,,,,
1525,,,,"Ferrez, Marc",,007_IMG_2277.jpg,,,,,
1526,,,,"Ferrez, Marc",,007_IMG_2276.jpg,,,,,
1527,,,,"Ferrez, Marc",,007_IMG_2272.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1528,,,,"Ferrez, Marc",,007_IMG_2271.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1529,,,,"Ferrez, Marc",,007_IMG_2270.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1530,,,Palácio Monroe,"Ferrez, Marc",,007_IMG_2268.jpg,,,,,
1531,,,,"Ferrez, Marc",,007_IMG_2265.jpg,,,,,
1532,,,Praça XV,"Ferrez, Marc",,007_IMG_2264.jpg,,,,,
1533,,,Praça XV,"Ferrez, Marc",,007_IMG_2262.jpg,,,,,
1534,,,,"Ferrez, Marc",,007_IMG_2261.jpg,,,,,
1535,,,Praça XV,"Ferrez, Marc",,007_IMG_2260.jpg,,,,,
1536,,,,"Ferrez, Marc",,007_IMG_2259.jpg,,,,,
1537,,,Praça XV,"Ferrez, Marc",,007_IMG_2256.jpg,,,,,
1538,,,Praça XV,"Ferrez, Marc",,007_IMG_2255.jpg,,,,,
1539,,,Igreja da Penha,"Ferrez, Marc",,007_IMG_2254.jpg,,,,,
1540,,,,"Ferrez, Marc",,007_IMG_2253.jpg,,,,,
1541,,,,"Ferrez, Marc",,007_IMG_2252.jpg,,,,,
1542,,,,"Ferrez, Marc",,007_IMG_2251.jpg,,,,,
1543,,,,"Ferrez, Marc",,007_IMG_2250.jpg,,,,,
1544,,,,"Ferrez, Marc",,007_IMG_2245.jpg,,,,,
1545,,,,"Ferrez, Marc",,007_IMG_2243.jpg,,,,,
1546,,,,"Ferrez, Marc",,007_IMG_2242.jpg,,,,,
1547,,,,"Ferrez, Marc",,007_IMG_2241.jpg,,,,,
1548,,,Estação de ferro Central do Brasil,"Ferrez, Marc",,007_IMG_2239.jpg,,,,,
1549,,,,"Ferrez, Marc",,007_IMG_2231.jpg,,,,,Glória
1550,,,,"Ferrez, Marc",,007_IMG_2230.jpg,,,,,
1551,,,Palácio Monroe,"Ferrez, Marc",,007_IMG_2229.jpg,,,,,
1552,,,,"Ferrez, Marc",,007_IMG_2228.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1553,,,,"Ferrez, Marc",,007_IMG_2222.jpg,,,,,
1554,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2179.jpg,,,1922,,
1555,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2178.jpg,,,1922,,
1556,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2177.jpg,,,1922,,
1557,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2176.jpg,,,1922,,
1558,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2175.jpg,,,1922,,
1559,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2174.jpg,,,1922,,
1560,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2173.jpg,,,1922,,
1561,,,Exposição Universal de 1922,"Ferrez, Marc",,007_IMG_2172.jpg,,,1922,,
1562,,,,"Ferrez, Marc",,007_IMG_2170.jpg,,,,,
1563,,,,"Ferrez, Marc",,007_IMG_2169.jpg,,,,,
1564,,,,"Ferrez, Marc",,007_IMG_2168.jpg,,,,,
1565,,,,"Ferrez, Marc",,007_IMG_2167.jpg,,,,,Corcovado
1566,,,,"Ferrez, Marc",,007_IMG_2166.jpg,,,,,Corcovado
1567,,,,"Ferrez, Marc",,007_IMG_2165.jpg,,,,,
1568,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2163.jpg,,,,,Pão de Açucar; Urca
1569,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2161.jpg,,,,,Pão de Açucar; Urca
1570,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2160.jpg,,,,,Pão de Açucar; Urca
1571,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2159.jpg,,,,,Pão de Açucar; Urca
1572,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2157.jpg,,,,,Pão de Açucar; Urca
1573,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2156.jpg,,,,,Pão de Açucar; Urca
1574,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2155.jpg,,,,,Pão de Açucar; Urca
1575,,,Pão de Açucar,"Ferrez, Marc",,007_IMG_2154.jpg,,,,,Pão de Açucar; Urca
1576,,,,"Ferrez, Marc",,007_IMG_2141.jpg,,,,,Avenida Niemeyer
1577,,,,"Ferrez, Marc",,007_IMG_2140.jpg,,,,,Avenida Niemeyer
1578,,,,"Ferrez, Marc",,007_IMG_2139.jpg,,,,,Avenida Niemeyer
1579,,,,"Ferrez, Marc",,007_IMG_2138.jpg,,,,,Avenida Niemeyer
1580,,,,"Ferrez, Marc",,007_IMG_2137.jpg,,,,,Avenida Niemeyer
1581,,,,"Ferrez, Marc",,007_IMG_2136.jpg,,,,,Avenida Niemeyer
1582,,,,"Ferrez, Marc",,007_IMG_2135.jpg,,,,,Avenida Niemeyer
1583,,,,"Ferrez, Marc",,007_IMG_2134.jpg,,,,,Avenida Niemeyer
1584,,,,"Ferrez, Marc",,007_IMG_2133.jpg,,,,,Avenida Niemeyer
1585,,,,"Ferrez, Marc",,007_IMG_2132.jpg,,,,,Avenida Niemeyer
1586,,,,"Ferrez, Marc",,007_IMG_2102.jpg,,,,,Niterói
1587,,,,"Ferrez, Marc",,007_IMG_2100.jpg,,,,,Rio de Janeiro
1588,,,,"Ferrez, Marc",,007_IMG_2099.jpg,,,,,Rio de Janeiro
1589,,,,"Ferrez, Marc",,007_IMG_2098.jpg,,,,,Rio de Janeiro
1590,,,,"Ferrez, Marc",,007_IMG_2097.jpg,,,,,Rio de Janeiro
1591,,,,"Ferrez, Marc",,007_IMG_2095.jpg,,,,,Rio de Janeiro
1592,,,,"Ferrez, Marc",,007_IMG_2094.jpg,,,,,Rio de Janeiro
1593,,,Palácio Monroe,"Ferrez, Marc",,007_IMG_2093.jpg,,,,,Rio de Janeiro
1594,,,,"Ferrez, Marc",,007_IMG_2091.jpg,,,,,Rio de Janeiro
1595,,,Igreja do Largo do Machado,"Ferrez, Marc",,007_IMG_2090.jpg,,,,,Largo do Machado
1596,,,,"Ferrez, Marc",,007_IMG_2088.jpg,,,,,Rio de Janeiro
1597,,,,"Ferrez, Marc",,007_IMG_2081.jpg,,,,,Rio de Janeiro
1598,,,,"Ferrez, Marc",,007_IMG_2080.jpg,,,,,Rio de Janeiro
1599,,,,"Ferrez, Marc",,007_IMG_2079.jpg,,,,,Rio de Janeiro
1600,,,,"Ferrez, Marc",,007_IMG_2078.jpg,,,,,Rio de Janeiro
1601,,,Vista do alto do Corcovado,"Ferrez, Marc",,007_IMG_2071.jpg,,,,,
1602,,,Vista do alto do Corcovado,"Ferrez, Marc",,007_IMG_2070.jpg,,,,,
1603,,,Vista do alto do Corcovado,"Ferrez, Marc",,007_IMG_2068.jpg,,,,,
1604,,,Vista do alto do Corcovado,"Ferrez, Marc",,007_IMG_2067.jpg,,,,,
1605,,,Vista do alto do Corcovado,"Ferrez, Marc",,007_IMG_2066.jpg,,,,,
1606,,,Vista do alto do Corcovado,"Ferrez, Marc",,007_IMG_2065.jpg,,,,,
1607,,,Vista da praia do Leme,"Ferrez, Marc",,007_IMG_2058.jpg,,,,,
1608,,,,"Ferrez, Marc",,007_IMG_2056.jpg,,,,,
1609,,,,"Ferrez, Marc",,007_IMG_2055.jpg,,,,,
1610,,,Morro do Corcovado,"Ferrez, Marc",,007_IMG_2054.jpg,,,,,
1611,,,Escola Nacional de Belas Artes,"Ferrez, Marc",,007_IMG_2052.jpg,,,,,
1612,,,,"Ferrez, Marc",,007_IMG_2033.jpg,,,,,Copacabana
1613,,,,"Ferrez, Marc",,007_IMG_2024.jpg,,,,,
1614,,,,"Ferrez, Marc",,007_IMG_2023.jpg,,,,,Botafogo
1615,,,,"Ferrez, Marc",,007_IMG_2022.jpg,,,,,Glória
1616,,,,"Ferrez, Marc",,007_IMG_2021.jpg,,,,,
1617,,,,"Ferrez, Marc",,007_IMG_2020.jpg,,,,,Botafogo
1618,,,,"Ferrez, Marc",,007_IMG_2015.jpg,,,,,Botafogo
1619,,,,"Ferrez, Marc",,007_IMG_2011.jpg,,,,,Botafogo
1620,,,,"Ferrez, Marc",,007_IMG_2010.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1621,,,Mercado Municipal da Praça XV,"Ferrez, Marc",,007_IMG_2009.jpg,,,,,Centro do Rio
1622,,,,"Ferrez, Marc",,007_IMG_2008.jpg,,,,,
1623,,,,"Ferrez, Marc",,007_IMG_2007.jpg,,,,,Botafogo
1624,,,,"Ferrez, Marc",,007_IMG_2006.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1625,,,,"Ferrez, Marc",,007_IMG_2002.jpg,,,,,Botafogo
1626,,,,"Ferrez, Marc",,007_IMG_2001.jpg,,,,,"Avenida Central, atual Rio Branco; Centro"
1627,,,,"Ferrez, Marc",,007_IMG_2000.jpg,,,,,Botafogo
1628,,,,"Ferrez, Marc",,007_IMG_1998.jpg,,,,,
